Frame,RX,RY,RZ,TX,TY,TZ
3684,0.025015,-0.003069,-0.002461,20.724089,124.959152,273.876404
3685,0.025135,-0.002021,-0.003065,20.593287,125.050873,273.821411
3686,0.024726,-0.002512,-0.002701,20.675779,124.986755,273.904968
3687,0.025027,-0.002235,-0.002955,20.608236,125.073982,273.848633
3688,0.025011,-0.001827,-0.003217,20.636747,125.038383,273.912903
3689,0.025003,-0.002074,-0.003093,20.639668,125.104752,273.886108
3690,0.024857,-0.002795,-0.00275,20.688129,125.044762,273.956573
3691,0.024841,-0.002737,-0.002787,20.664995,125.127968,273.916443
3692,0.024905,-0.002272,-0.002701,20.651787,125.097542,273.913422
3693,0.024896,-0.002412,-0.002694,20.642702,125.085815,273.896454
3694,0.024856,-0.002826,-0.002752,20.675285,125.120979,273.883331
3695,0.024707,-0.002451,-0.002917,20.608961,125.078979,273.882538
3696,0.02477,-0.002613,-0.002701,20.665747,125.02919,273.922699
3697,0.024812,-0.002867,-0.002695,20.670532,125.063118,273.932129
3698,0.024756,-0.002372,-0.002715,20.60977,125.071701,273.926453
3699,0.024877,-0.00237,-0.002769,20.608063,125.076981,273.916321
3700,0.024493,-0.002929,-0.002081,20.648811,125.071899,273.905884
3701,0.024796,-0.002224,-0.002865,20.636105,125.09465,273.910492
3702,0.024661,-0.002815,-0.002799,20.629648,125.110489,273.910767
3703,0.024805,-0.002656,-0.002817,20.633495,125.095818,273.906525
3704,0.024564,-0.002124,-0.003233,20.654024,125.147629,273.884705
3705,0.024641,-0.002252,-0.00278,20.631384,125.139488,273.865082
3706,0.024467,-0.002406,-0.003189,20.664791,125.06385,273.918915
3707,0.02449,-0.002335,-0.002968,20.656427,125.121651,273.908508
3708,0.024568,-0.00274,-0.003099,20.701628,125.078308,273.911316
3709,0.024377,-0.00232,-0.003035,20.689196,125.102531,273.907501
3710,0.02443,-0.001914,-0.002942,20.683529,125.086067,273.92453
3711,0.024589,-0.001818,-0.002987,20.680145,125.138092,273.921875
3712,0.024483,-0.002946,-0.002811,20.700579,125.124443,273.907684
3713,0.024457,-0.002997,-0.002864,20.749767,125.086006,273.932556
3714,0.024447,-0.002239,-0.003026,20.736687,125.05555,273.872253
3715,0.024522,-0.002569,-0.002951,20.725269,125.097633,273.858887
3716,0.024495,-0.002239,-0.002985,20.746014,125.103844,273.857971
3717,0.024349,-0.00267,-0.002827,20.72312,125.147339,273.830566
3718,0.024417,-0.001922,-0.003261,20.766693,125.120964,273.859589
3719,0.024414,-0.002426,-0.003164,20.786989,125.156906,273.890015
3720,0.024326,-0.002339,-0.003313,20.752789,125.187325,273.868683
3721,0.024105,-0.002628,-0.003023,20.816109,125.153702,273.911682
3722,0.024464,-0.001428,-0.003603,20.753145,125.193115,273.854126
3723,0.024239,-0.002109,-0.00316,20.822086,125.146378,273.859924
3724,0.02407,-0.001936,-0.003368,20.800365,125.16037,273.876862
3725,0.024161,-0.001535,-0.003564,20.779676,125.190094,273.869812
3726,0.024093,-0.001215,-0.003325,20.757837,125.197754,273.855774
3727,0.02403,-0.001934,-0.003193,20.800812,125.144211,273.862671
3728,0.024081,-0.001549,-0.003646,20.753561,125.181259,273.85498
3729,0.023941,-0.002081,-0.003613,20.741014,125.199272,273.890167
3730,0.023853,-0.001732,-0.003322,20.751291,125.195381,273.872589
3731,0.023946,-0.001673,-0.003581,20.805124,125.222939,273.889343
3732,0.023824,-0.001833,-0.003355,20.808056,125.320374,273.839355
3733,0.023848,-0.002358,-0.003291,20.780336,125.279785,273.888214
3734,0.023735,-0.002039,-0.003526,20.778141,125.30574,273.858032
3735,0.023551,-0.001832,-0.003228,20.794485,125.307304,273.867645
3736,0.023657,-0.001918,-0.003258,20.816387,125.334564,273.878418
3737,0.023522,-0.001594,-0.003563,20.795879,125.336975,273.891785
3738,0.023446,-0.001164,-0.003219,20.714909,125.336212,273.915588
3739,0.023352,-0.001652,-0.003324,20.744802,125.333023,273.907715
3740,0.023393,-0.001818,-0.003355,20.73242,125.373619,273.925262
3741,0.023242,-0.001803,-0.00343,20.761663,125.402359,273.855377
3742,0.023164,-0.001546,-0.003711,20.722363,125.404198,273.862427
3743,0.023124,-0.001676,-0.003509,20.748533,125.36132,273.862823
3744,0.022972,-0.002285,-0.00301,20.758717,125.419678,273.884277
3745,0.022829,-0.002035,-0.003415,20.681236,125.463722,273.84024
3746,0.022844,-0.002148,-0.003571,20.725534,125.477074,273.857086
3747,0.022962,-0.001787,-0.003246,20.751783,125.461769,273.905853
3748,0.023191,-0.001246,-0.003638,20.746016,125.539734,273.883179
3749,0.022704,-0.001958,-0.003427,20.758217,125.531006,273.911621
3750,0.022719,-0.001887,-0.003387,20.741156,125.505074,273.929169
3751,0.02265,-0.001217,-0.003541,20.675623,125.556793,273.882568
3752,0.022448,-0.002538,-0.003207,20.713358,125.546333,273.935913
3753,0.022445,-0.002034,-0.003088,20.715883,125.560043,273.913574
3754,0.02236,-0.002187,-0.003267,20.748316,125.528183,273.926392
3755,0.022442,-0.001991,-0.003064,20.723469,125.590401,273.902252
3756,0.022427,-0.001625,-0.003054,20.671724,125.622673,273.864136
3757,0.022271,-0.002131,-0.003242,20.688234,125.618263,273.880737
3758,0.022153,-0.002341,-0.002889,20.699873,125.58316,273.908447
3759,0.022201,-0.002795,-0.003116,20.717785,125.630272,273.90329
3760,0.022017,-0.002688,-0.003244,20.691319,125.648338,273.902313
3761,0.022233,-0.002178,-0.003213,20.659029,125.644875,273.921051
3762,0.022265,-0.002373,-0.003049,20.718166,125.640839,273.927307
3763,0.022266,-0.002852,-0.002926,20.672047,125.659164,273.934082
3764,0.021966,-0.00251,-0.002995,20.695734,125.667793,273.981842
3765,0.021744,-0.002581,-0.003257,20.654579,125.688538,273.998322
3766,0.021809,-0.002552,-0.003016,20.653711,125.703293,273.991211
3767,0.021816,-0.002763,-0.003148,20.697844,125.670555,274.011475
3768,0.021897,-0.00214,-0.00308,20.693388,125.72773,273.96524
3769,0.021785,-0.002967,-0.003043,20.692205,125.748009,273.918274
3770,0.02183,-0.002188,-0.002966,20.647045,125.782417,273.890045
3771,0.021686,-0.002475,-0.003192,20.658691,125.745071,273.895172
3772,0.021857,-0.0019,-0.003279,20.645247,125.759186,273.918762
3773,0.02151,-0.00345,-0.002783,20.718313,125.735313,273.931427
3774,0.021812,-0.002111,-0.003265,20.683599,125.748917,273.934052
3775,0.021577,-0.002783,-0.003099,20.711306,125.755173,273.931702
3776,0.021622,-0.002504,-0.003111,20.681742,125.728516,273.98645
3777,0.021492,-0.001863,-0.003224,20.667465,125.824974,273.948792
3778,0.021413,-0.00229,-0.003074,20.70335,125.775116,273.947388
3779,0.021562,-0.002856,-0.003476,20.699057,125.799995,273.949432
3780,0.021342,-0.002729,-0.003241,20.702398,125.807922,273.965729
3781,0.021365,-0.001551,-0.003712,20.661879,125.799896,273.927368
3782,0.021415,-0.001983,-0.003443,20.670034,125.759277,273.92038
3783,0.021319,-0.00246,-0.00345,20.74095,125.776169,273.959839
3784,0.021146,-0.002069,-0.003471,20.679998,125.787361,273.918701
3785,0.021522,-0.002271,-0.003747,20.762508,125.794487,273.918427
3786,0.021518,-0.002616,-0.003162,20.804476,125.709068,273.946014
3787,0.02129,-0.001781,-0.003298,20.746126,125.773369,273.899719
3788,0.021309,-0.002108,-0.003661,20.724442,125.723961,273.939148
3789,0.021501,-0.001527,-0.003671,20.713194,125.818626,273.933929
3790,0.021483,-0.001696,-0.003586,20.713293,125.787125,273.908905
3791,0.021398,-0.002059,-0.003563,20.784008,125.838547,273.925415
3792,0.021078,-0.002292,-0.003429,20.759836,125.779572,273.954193
3793,0.02134,-0.001535,-0.003702,20.7754,125.822723,273.90683
3794,0.021431,-0.001507,-0.003774,20.764444,125.830757,273.948578
3795,0.021292,-0.001053,-0.003843,20.783989,125.804947,273.923462
3796,0.021148,-0.002081,-0.003546,20.784466,125.831215,273.93045
3797,0.021265,-0.002098,-0.004001,20.902597,125.850945,273.889801
3798,0.021047,-0.001786,-0.00399,20.790344,125.82058,273.891296
3799,0.021215,-0.001669,-0.003676,20.791494,125.802086,273.923035
3800,0.021257,-0.001294,-0.004035,20.802485,125.80407,273.900269
3801,0.021132,-0.001853,-0.003877,20.860523,125.771179,273.942932
3802,0.021206,-0.000782,-0.003991,20.771204,125.815239,273.923706
3803,0.021293,-0.001719,-0.003704,20.772278,125.836342,273.925415
3804,0.021382,-0.00115,-0.003987,20.797499,125.825508,273.893372
3805,0.021177,-0.000922,-0.003968,20.743326,125.840988,273.918793
3806,0.02106,-0.002174,-0.003681,20.831161,125.796837,273.941559
3807,0.021106,-0.00202,-0.003796,20.829306,125.852913,273.940369
3808,0.021149,-0.001178,-0.00388,20.785511,125.917137,273.903046
3809,0.020858,-0.001371,-0.004115,20.810156,125.896645,273.952393
3810,0.020962,-0.001895,-0.003562,20.830654,125.899155,273.934601
3811,0.02095,-0.001237,-0.003696,20.801487,125.933182,273.910858
3812,0.020953,-0.001817,-0.003522,20.850939,125.904427,273.909607
3813,0.020837,-0.002055,-0.003599,20.849043,125.912827,273.944519
3814,0.020943,-0.002177,-0.003783,20.849024,125.889732,273.943756
3815,0.02117,-0.00096,-0.003939,20.816927,125.904556,273.928802
3816,0.021063,-0.001741,-0.003566,20.841837,125.896019,273.962799
3817,0.020766,-0.002131,-0.003161,20.791594,125.936371,273.957184
3818,0.020905,-0.002139,-0.003382,20.822466,125.936493,273.960602
3819,0.020745,-0.000894,-0.003505,20.720631,125.954422,273.936157
3820,0.020679,-0.001783,-0.003545,20.800547,125.93132,273.933624
3821,0.0207,-0.001245,-0.003569,20.806135,125.9916,273.915131
3822,0.020718,-0.001378,-0.00358,20.754442,126.020447,273.927338
3823,0.020509,-0.002078,-0.003374,20.809483,126.008301,273.939972
3824,0.020755,-0.001424,-0.003648,20.76816,126.033379,273.945343
3825,0.020427,-0.002591,-0.003409,20.859364,125.982773,273.968292
3826,0.020483,-0.001822,-0.003672,20.799971,126.027092,273.955139
3827,0.020368,-0.001645,-0.003624,20.818281,125.978546,273.997009
3828,0.020521,-0.002339,-0.003451,20.779352,125.985878,274.016968
3829,0.020301,-0.00196,-0.003195,20.771835,126.057045,273.9375
3830,0.020587,-0.002164,-0.003384,20.76968,126.074615,273.923401
3831,0.020354,-0.00177,-0.003223,20.737545,126.030731,273.908356
3832,0.020534,-0.001404,-0.003308,20.778166,126.014557,273.952209
3833,0.020509,-0.0014,-0.003448,20.802765,126.102638,273.918457
3834,0.020424,-0.001912,-0.003222,20.800978,126.13562,273.899872
3835,0.0202,-0.001392,-0.003356,20.775652,126.098129,273.943054
3836,0.020138,-0.002463,-0.003021,20.833366,126.101135,273.935669
3837,0.0201,-0.001839,-0.003203,20.794001,126.149101,273.940735
3838,0.020193,-0.000974,-0.003639,20.727934,126.190407,273.926117
3839,0.020204,-0.001416,-0.003137,20.799519,126.180809,273.92749
3840,0.020079,-0.002308,-0.003072,20.836958,126.151878,273.94165
3841,0.019953,-0.001662,-0.00343,20.822908,126.11911,274.032379
3842,0.020188,-0.001442,-0.003286,20.79055,126.157227,274.005768
3843,0.019885,-0.001232,-0.002965,20.76944,126.144379,273.977295
3844,0.019922,-0.001953,-0.003345,20.819647,126.167763,273.949036
3845,0.019914,-0.001471,-0.003339,20.816874,126.211227,273.945007
3846,0.019683,-0.0021,-0.003427,20.782658,126.216576,273.909149
3847,0.019726,-0.000942,-0.003597,20.779015,126.244637,273.905396
3848,0.019675,-0.001148,-0.003549,20.75791,126.199425,273.924744
3849,0.019702,-0.000832,-0.003599,20.777176,126.244438,273.92099
3850,0.019817,-0.000728,-0.004071,20.852049,126.262291,273.939667
3851,0.019838,-0.000571,-0.003873,20.814613,126.285004,273.96698
3852,0.019656,-0.001209,-0.003573,20.835363,126.294952,273.969757
3853,0.019553,-0.001321,-0.003585,20.817852,126.24736,273.995697
3854,0.019744,-0.001311,-0.003357,20.874685,126.242294,274.012238
3855,0.019537,-0.001166,-0.003589,20.808216,126.266983,274.008728
3856,0.01944,-0.001206,-0.003658,20.846556,126.333519,273.957214
3857,0.019428,-0.000832,-0.003828,20.844624,126.301689,274.018097
3858,0.019109,-0.001618,-0.003872,20.946772,126.301529,273.947113
3859,0.019559,-0.000405,-0.003978,20.842091,126.351532,273.926178
3860,0.019555,-0.000729,-0.003849,20.8365,126.342133,273.931366
3861,0.019406,-0.000605,-0.00375,20.853039,126.390533,273.90564
3862,0.019292,-0.001451,-0.003453,20.930483,126.344727,273.895599
3863,0.019311,-0.000786,-0.003704,20.903374,126.38427,273.905182
3864,0.019085,-0.001329,-0.003752,20.990778,126.382652,273.908813
3865,0.019003,-0.000128,-0.00372,20.879681,126.357361,273.965363
3866,0.018861,-0.000889,-0.003646,20.925632,126.344131,274.012085
3867,0.01908,-0.001147,-0.0039,20.962509,126.443909,273.963043
3868,0.018856,-0.000465,-0.003725,20.955139,126.338257,274.029541
3869,0.01884,-0.001157,-0.003187,20.973328,126.425133,273.934052
3870,0.01877,-0.00069,-0.003629,20.909353,126.433525,273.93869
3871,0.018945,-0.001077,-0.003507,20.891855,126.436295,273.9422
3872,0.018881,0.000038,-0.003594,20.884396,126.411858,273.897522
3873,0.018658,-0.001558,-0.003699,20.963125,126.389771,273.895111
3874,0.018911,0.000025,-0.003651,20.857719,126.45961,273.911377
3875,0.018483,-0.001724,-0.003435,20.992268,126.356842,273.956848
3876,0.018802,-0.001223,-0.003516,20.88101,126.442162,273.908844
3877,0.018826,-0.000659,-0.003769,20.901575,126.451912,273.923889
3878,0.018898,-0.000821,-0.003978,20.892866,126.497238,273.899597
3879,0.018666,-0.001949,-0.003332,20.952869,126.465904,273.938721
3880,0.018758,-0.001374,-0.003441,20.9547,126.473961,273.983368
3881,0.018631,-0.000546,-0.003742,20.892807,126.508949,273.986542
3882,0.018653,-0.00061,-0.003682,20.90617,126.52655,273.943909
3883,0.018676,-0.000585,-0.003609,20.904594,126.527946,274.001221
3884,0.018576,-0.000014,-0.003456,20.912399,126.520454,273.952271
3885,0.018581,-0.000627,-0.003439,20.869125,126.571747,273.942169
3886,0.018622,0.000226,-0.003826,20.842457,126.5811,273.899658
3887,0.01838,-0.001242,-0.003408,20.956499,126.496864,273.924774
3888,0.018354,-0.000317,-0.003585,20.887115,126.53759,273.930298
3889,0.018407,-0.000792,-0.003416,20.91539,126.566422,273.91803
3890,0.018541,0.000199,-0.003521,20.892159,126.574066,273.890991
3891,0.018402,-0.000637,-0.003332,20.905054,126.532196,273.997528
3892,0.018508,0.000065,-0.003898,20.866776,126.632408,273.967499
3893,0.018217,-0.001143,-0.003187,20.936602,126.510681,274.0383
3894,0.018303,-0.000602,-0.003295,20.90803,126.596184,273.980072
3895,0.018346,-0.000828,-0.003226,20.885447,126.634956,273.943573
3896,0.018522,-0.000136,-0.003475,20.855434,126.635506,273.917908
3897,0.018215,-0.000244,-0.003166,20.837442,126.70681,273.938416
3898,0.018425,-0.000319,-0.00329,20.881853,126.665848,273.947144
3899,0.018185,-0.000836,-0.003391,20.916956,126.627342,273.999359
3900,0.018482,-0.000595,-0.003327,20.883307,126.688271,273.937775
3901,0.018019,-0.000944,-0.003075,20.92909,126.646637,273.97113
3902,0.017795,-0.001514,-0.003199,20.932932,126.63652,273.940369
3903,0.018373,-0.000742,-0.003376,20.932293,126.663971,273.965576
3904,0.018336,-0.000771,-0.003361,20.943926,126.669334,273.971741
3905,0.018114,-0.001026,-0.003113,20.999546,126.655113,273.960571
3906,0.017969,-0.000191,-0.003264,20.877298,126.669724,273.959381
3907,0.018055,-0.001058,-0.003164,20.9289,126.677635,273.94397
3908,0.01817,-0.000138,-0.003412,20.894068,126.675934,274.012238
3909,0.017876,-0.000486,-0.003283,20.933975,126.749527,273.929474
3910,0.017966,-0.000394,-0.003252,20.899298,126.786781,273.951996
3911,0.017699,-0.000627,-0.003385,20.934383,126.727325,273.955414
3912,0.0176,-0.000497,-0.003446,20.892353,126.724808,273.936768
3913,0.017671,-0.001067,-0.003131,20.965796,126.747444,273.970581
3914,0.01762,-0.001264,-0.003115,20.945351,126.668228,273.932465
3915,0.01781,-0.000634,-0.0036,20.943872,126.739349,273.922119
3916,0.017632,-0.001022,-0.00345,20.914454,126.726028,273.972198
3917,0.017654,-0.001001,-0.003525,20.900652,126.727791,273.994751
3918,0.017792,-0.000913,-0.00348,20.954262,126.701683,273.988556
3919,0.017513,-0.001053,-0.002995,20.982832,126.680687,274.003174
3920,0.017778,-0.000041,-0.003322,20.890545,126.759651,273.954498
3921,0.017787,-0.000672,-0.003399,20.947239,126.724136,274.011047
3922,0.017694,-0.000558,-0.003493,20.955286,126.765938,273.95224
3923,0.017705,-0.000303,-0.003347,20.919918,126.791893,273.91861
3924,0.017707,-0.000211,-0.003359,20.937418,126.784546,273.978577
3925,0.017367,-0.000989,-0.003404,20.942181,126.791534,273.951782
3926,0.01759,-0.000813,-0.003435,20.957991,126.817566,273.936584
3927,0.017329,-0.000452,-0.003478,20.92659,126.761078,273.945343
3928,0.017384,-0.000306,-0.003346,20.99847,126.792816,273.919983
3929,0.017307,-0.00024,-0.003456,20.957859,126.820938,273.951416
3930,0.017361,-0.000531,-0.003651,20.996054,126.797035,273.93103
3931,0.017295,-0.000304,-0.003682,20.979706,126.830536,273.929016
3932,0.01737,-0.000584,-0.003511,20.949699,126.82299,273.926331
3933,0.017359,0.000507,-0.00369,20.905544,126.865685,273.915527
3934,0.01734,-0.000605,-0.003686,21.043318,126.780495,273.980042
3935,0.017165,0.000199,-0.003876,20.954077,126.826424,273.941345
3936,0.017328,-0.00025,-0.003482,20.950741,126.877922,273.922546
3937,0.017178,-0.000454,-0.00346,21.056612,126.811325,273.986328
3938,0.017142,0.000136,-0.00366,20.997318,126.879959,273.958588
3939,0.017297,0.000276,-0.003834,20.963764,126.922218,273.965424
3940,0.017073,-0.001002,-0.003394,21.016808,126.902298,273.921326
3941,0.017018,-0.001142,-0.003463,21.040632,126.892029,273.931213
3942,0.017039,0.000011,-0.003596,20.973631,126.842987,273.948547
3943,0.016873,-0.000748,-0.003126,21.033882,126.870346,273.931091
3944,0.017051,-0.000318,-0.00338,20.950281,126.910583,273.952148
3945,0.016926,-0.00116,-0.003592,20.98761,126.879868,274.007141
3946,0.016865,0.000155,-0.003448,20.939001,126.899734,273.962891
3947,0.016823,-0.001425,-0.003111,21.080622,126.89492,273.979584
3948,0.01688,-0.000734,-0.003278,21.025579,126.93885,273.955963
3949,0.01676,-0.000859,-0.003434,20.995735,126.949173,273.972198
3950,0.01674,-0.000392,-0.003373,20.92944,126.948792,273.951782
3951,0.0167,-0.000122,-0.003503,20.916004,127.024025,273.870636
3952,0.016731,-0.00058,-0.00329,20.931301,126.994118,273.910767
3953,0.016546,-0.00075,-0.003207,20.963821,127.028954,273.925415
3954,0.016475,-0.000764,-0.003168,21.001225,126.997635,273.972321
3955,0.016592,-0.000797,-0.003349,21.009327,126.990692,273.96347
3956,0.016467,-0.00064,-0.003,20.960873,127.01474,273.974854
3957,0.016599,-0.000269,-0.003266,20.957357,127.065796,273.985474
3958,0.01649,-0.000379,-0.003194,20.922789,127.031281,273.997986
3959,0.016509,-0.000492,-0.003564,20.969599,126.97448,274.014282
3960,0.016544,-0.000406,-0.003398,20.978029,127.019409,273.976837
3961,0.016306,-0.000607,-0.003362,20.934546,127.040894,273.945282
3962,0.016323,0.000082,-0.003627,20.928782,127.044189,273.967316
3963,0.016357,-0.000551,-0.003211,20.88287,127.070992,273.990356
3964,0.016453,-0.000887,-0.003143,20.976265,127.073616,273.94632
3965,0.016532,-0.000122,-0.003065,20.979517,127.171738,273.864532
3966,0.016346,-0.000317,-0.003342,20.956097,127.094238,273.962311
3967,0.016056,-0.000705,-0.002856,20.971344,127.112,273.97522
3968,0.016136,-0.000486,-0.00332,20.970161,127.094971,273.998657
3969,0.015956,-0.000958,-0.003053,21.008276,127.122704,274.005493
3970,0.016109,-0.000707,-0.003239,21.006235,127.096207,273.996521
3971,0.015974,-0.000026,-0.00355,20.957672,127.141479,274.009827
3972,0.016352,-0.000254,-0.003475,20.888517,127.149551,274.011902
3973,0.016239,-0.000683,-0.00307,20.992891,127.143845,274.017242
3974,0.016159,0.000058,-0.003516,20.937517,127.175285,273.96579
3975,0.015998,-0.000364,-0.003254,20.93755,127.096489,274.017517
3976,0.016137,0.000289,-0.003296,20.941092,127.182159,273.888641
3977,0.016037,0.000397,-0.003045,20.950167,127.180756,273.930817
3978,0.015811,-0.000493,-0.002967,20.986099,127.158508,273.970764
3979,0.015907,-0.000428,-0.003231,20.97788,127.195374,273.944672
3980,0.01595,-0.000126,-0.003488,20.98304,127.176064,273.978516
3981,0.015937,0.000324,-0.003363,20.906994,127.240341,273.966125
3982,0.015682,-0.000333,-0.003471,20.972162,127.201126,273.990326
3983,0.015922,0.000968,-0.00373,20.894707,127.223831,273.988495
3984,0.015977,-0.000623,-0.003131,20.954573,127.217247,274.032501
3985,0.015736,0.000017,-0.003653,20.960218,127.217445,274.034485
3986,0.01582,-0.000241,-0.00348,20.96804,127.22242,273.987274
3987,0.015754,-0.000539,-0.003294,21.003481,127.225578,274.020874
3988,0.015965,0.00064,-0.003432,20.930439,127.264854,273.923676
3989,0.015911,0.000275,-0.003445,20.863979,127.283501,273.923798
3990,0.015697,-0.001004,-0.003215,21.010788,127.189262,273.937195
3991,0.015792,0.000029,-0.003598,20.953173,127.216698,273.904572
3992,0.015715,0.000033,-0.003234,20.965717,127.233818,273.937561
3993,0.015813,0.000146,-0.003017,21.014872,127.230766,273.913422
3994,0.015719,-0.000409,-0.003375,21.005058,127.204422,274.00058
3995,0.015551,-0.000908,-0.002907,21.075762,127.202705,273.991852
3996,0.015831,0.000034,-0.003447,20.951496,127.266289,273.98111
3997,0.015413,-0.000418,-0.003062,21.052979,127.243546,273.995972
3998,0.015561,0.000135,-0.003246,20.962765,127.238365,274.000031
3999,0.015553,0.000607,-0.003592,20.964739,127.294304,273.951508
4000,0.015347,0.000201,-0.003357,21.008635,127.2444,273.97702
4001,0.015565,0.000925,-0.003818,20.987892,127.270744,273.923828
4002,0.015546,0.000218,-0.003297,21.006557,127.28521,273.918976
4003,0.015338,-0.001383,-0.003085,21.092171,127.237679,273.943604
4004,0.015503,0.000344,-0.003541,21.015982,127.262878,273.924286
4005,0.015405,0.000005,-0.00346,21.00799,127.229225,273.952209
4006,0.015526,-0.000097,-0.00332,21.033953,127.321304,273.893066
4007,0.015553,0.000843,-0.003674,20.957691,127.290176,273.92807
4008,0.015543,0.00053,-0.003487,20.98851,127.320244,273.964111
4009,0.015449,0.000509,-0.003294,20.969875,127.342476,273.943817
4010,0.015249,0.000163,-0.003241,21.04019,127.267319,274.011017
4011,0.015554,0.000323,-0.003024,21.012014,127.335579,273.990509
4012,0.015477,0.00038,-0.003098,21.008827,127.405998,273.954834
4013,0.015287,0.000549,-0.003173,20.997803,127.31601,274.041779
4014,0.015133,-0.000091,-0.002888,21.105579,127.408104,273.972748
4015,0.014771,0.000169,-0.003217,21.073856,127.317787,273.97583
4016,0.015105,-0.000269,-0.002897,21.068445,127.372101,273.940125
4017,0.014913,0.000181,-0.00316,21.01881,127.33857,273.949615
4018,0.014854,0.000687,-0.003338,20.97979,127.400444,273.921204
4019,0.01482,-0.001116,-0.002917,21.038332,127.374542,273.966217
4020,0.015075,-0.000242,-0.003377,21.0324,127.404762,273.964172
4021,0.015141,0.001044,-0.003361,20.977148,127.434196,273.949402
4022,0.015042,0.000497,-0.003562,21.050257,127.379898,273.986481
4023,0.015,0.001311,-0.003616,20.9758,127.450752,273.966156
4024,0.014856,0.000684,-0.003228,20.993828,127.489296,273.97583
4025,0.014719,0.000588,-0.003238,21.010334,127.461403,273.946259
4026,0.014876,0.000415,-0.003292,20.989086,127.514076,273.961029
4027,0.01473,0.0008,-0.003464,21.007498,127.536743,273.981323
4028,0.014781,0.001132,-0.003231,21.045725,127.501083,274.003815
4029,0.014679,0.000174,-0.002907,21.054352,127.556976,273.972687
4030,0.014738,0.000671,-0.00307,20.985891,127.506104,273.986389
4031,0.01468,0.000149,-0.003132,21.052391,127.509193,273.957458
4032,0.014477,0.001165,-0.003237,20.935631,127.503021,273.989258
4033,0.014389,-0.000344,-0.002799,21.051676,127.517197,273.960754
4034,0.014502,0.001099,-0.003307,21.022896,127.5112,273.959351
4035,0.014415,-0.000161,-0.002808,21.079422,127.528877,273.982758
4036,0.014356,0.000339,-0.002932,20.980257,127.551514,273.983276
4037,0.014523,0.000551,-0.003008,20.978266,127.592918,273.988129
4038,0.014401,0.000454,-0.003198,21.028181,127.607422,274.006653
4039,0.014438,0.000791,-0.003045,21.033588,127.559143,273.983368
4040,0.014615,0.001008,-0.003424,20.961796,127.609161,273.970306
4041,0.014378,0.001164,-0.003175,20.994228,127.642868,273.929596
4042,0.014142,0.000026,-0.002744,21.002563,127.569916,274.021759
4043,0.014334,0.000191,-0.003012,20.99868,127.655762,273.975128
4044,0.014534,-0.00041,-0.003021,21.076658,127.595482,273.989349
4045,0.014232,-0.000529,-0.002751,21.013979,127.585251,273.98172
4046,0.014691,0.000532,-0.003284,21.032698,127.609657,273.992371
4047,0.014449,0.000021,-0.002568,21.070469,127.596779,274.016754
4048,0.014265,-0.000381,-0.002773,21.036119,127.527283,274.040436
4049,0.014283,-0.000353,-0.003115,21.111382,127.599213,273.974731
4050,0.014132,-0.000196,-0.003051,20.999039,127.588272,273.974274
4051,0.014175,-0.000429,-0.002459,21.071028,127.613037,273.993713
4052,0.014234,0.000285,-0.002706,21.009411,127.585632,274.027679
4053,0.0143,0.000007,-0.003001,21.032682,127.560631,273.987518
4054,0.014375,-0.000093,-0.002703,21.052805,127.620293,274.031921
4055,0.014258,0.000259,-0.002833,21.052156,127.571793,274.026031
4056,0.014522,0.000846,-0.003076,21.053192,127.632423,274.016968
4057,0.014234,0.000773,-0.003034,21.030708,127.609062,273.975006
4058,0.014381,0.000344,-0.003044,21.101679,127.621994,273.953522
4059,0.014202,0.000299,-0.002729,21.093328,127.565666,273.990295
4060,0.014284,0.001008,-0.003083,21.003578,127.612907,273.95575
4061,0.014177,0.00095,-0.003012,20.992477,127.578781,274.011353
4062,0.014163,-0.000229,-0.002774,21.09009,127.590698,273.961182
4063,0.014495,0.0006,-0.003204,21.061258,127.591507,273.986969
4064,0.014211,-0.000155,-0.002783,21.105246,127.5914,274.014374
4065,0.014342,0.000523,-0.003174,21.093626,127.632484,273.983246
4066,0.014023,0.000679,-0.002989,21.078098,127.591682,274.008026
4067,0.014178,0.001565,-0.003241,21.02684,127.62056,273.983917
4068,0.013977,0.000923,-0.003494,21.095659,127.642479,273.993134
4069,0.014278,0.001159,-0.003363,21.044683,127.690475,273.946838
4070,0.014055,0.000541,-0.003223,21.141535,127.600594,274.031494
4071,0.01421,0.000586,-0.003047,21.097252,127.648636,274.009155
4072,0.014086,0.000124,-0.003172,21.135462,127.642021,273.994904
4073,0.014252,0.00116,-0.003473,21.100077,127.663719,273.996399
4074,0.013817,0.000446,-0.002743,21.123144,127.609909,273.970123
4075,0.013978,0.00114,-0.003077,21.074017,127.678749,273.971191
4076,0.014036,0.000365,-0.003085,21.090725,127.663223,273.981689
4077,0.013912,-0.000454,-0.002906,21.167765,127.649529,273.990234
4078,0.013916,0.000001,-0.002962,21.141695,127.685799,273.970917
4079,0.0136,0.001211,-0.003131,21.04487,127.719269,273.966766
4080,0.013746,0.001316,-0.003059,21.07621,127.697586,273.958191
4081,0.013662,0.001182,-0.003159,21.077715,127.746658,273.974548
4082,0.013571,0.00042,-0.002844,21.052402,127.7435,273.986206
4083,0.013696,0.001206,-0.002816,21.053337,127.866119,274.004669
4084,0.013524,0.000713,-0.002871,21.078728,127.80143,273.983368
4085,0.013402,0.001149,-0.002867,21.07618,127.807961,273.991089
